시군명,컨텐츠제목,컨텐츠타입,대분류,중분류,소분류,도로명주소,지번주소,우편번호,전화번호,원본대표이미지,썸네일대표이미지,컨텐츠등록시간,컨텐츠수정시간,WGS84위도,WGS84경도
고양시,팬텀 (세이브존 화정점),쇼핑,쇼핑,쇼핑,산,경기도 고양시 덕양구 화정로 52,경기도 고양시 덕양구 화정동 970번지,10500,,,,2017-07-17 11:20:24,2020-02-24 09:53:32,37.6343605119,126.8313761507
고양시,한정식 안,음식점,음식,음식점,산,경기도 고양시 일산동구 중앙로 1286,경기도 고양시 일산동구 마두동 816번지,10409,031-908-9889,http://tong.visitkorea.or.kr/cms/resource/15/1785715_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/1785715_image3_1.jpg,2008-06-05 14:53:56,2021-04-07 17:49:57,37.6605540504,126.7736143451
고양시,행주산성,관광지,인문(문화/예술/역사),역사관광지,산,경기도 고양시 덕양구 행주로15번길 89,경기도 고양시 덕양구 행주외동 116번지,10440,,http://tong.visitkorea.or.kr/cms/resource/18/1589218_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/1589218_image3_1.jpg,2003-11-28 00:00:00,2021-01-21 14:04:21,37.5960440051,126.8264743850
고양시,행주산성 역사공원,관광지,인문(문화/예술/역사),휴양관광지,산,,경기도 고양시 덕양구 행주외동 140-8,10440,,http://tong.visitkorea.or.kr/cms/resource/20/2603220_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/2603220_image3_1.jpg,2020-07-02 11:11:57,2021-04-15 17:12:04,37.5981389129,126.8196769087
고양시,현대모터스튜디오 고양,문화시설,인문(문화/예술/역사),문화시설,산,경기도 고양시 일산서구 킨텍스로 217-6,경기도 고양시 일산서구 대화동 2601번지,10390,,http://tong.visitkorea.or.kr/cms/resource/24/2501024_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2501024_image3_1.jpg,2020-06-23 14:06:59,2021-05-18 16:05:08,37.6661055457,126.7476292990
고양시,호텔 밀레니엄,숙박,숙박,숙박시설,산,경기도 고양시 일산서구 주화로 190,경기도 고양시 일산서구 대화동 2223-1번지,10381,031-922-5211,http://tong.visitkorea.or.kr/cms/resource/62/1831162_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/62/1831162_image2_1.JPG,2013-07-29 09:15:10,2020-11-09 13:33:01,37.6749610786,126.7483450085
과천시,경기과천교육도서관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 도서관길 36,경기도 과천시 별양동 2번지,13836,,http://tong.visitkorea.or.kr/cms/resource/98/1858998_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/98/1858998_image3_1.jpg,2006-05-10 00:00:00,2021-01-22 15:39:59,37.4323407549,126.9965868188
과천시,과천문화원,문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 문원로 40-1,경기도 과천시 문원동 31-7번지,13828,,http://tong.visitkorea.or.kr/cms/resource/88/1858488_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/88/1858488_image3_1.jpg,2007-11-06 01:33:39,2021-04-29 11:20:55,37.4283426979,127.0017901740
과천시,과천시민회관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 통영로 5,경기도 과천시 중앙동 6-2번지,13807,,,,2007-11-06 01:41:46,2021-05-26 16:03:54,37.4282074501,126.9891095986
과천시,국립과천과학관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 상하벌로 110,경기도 과천시 과천동 758번지,13817,안내데스크 02-3677-1500,http://tong.visitkorea.or.kr/cms/resource/71/1589271_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/71/1589271_image3_1.jpg,2008-12-02 09:44:21,2021-02-23 14:55:12,37.4385349016,127.0055434050
과천시,국립현대미술관(과천관),문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 광명로 313,경기도 과천시 막계동 산58-4번지,13829,02-2188-6000,http://tong.visitkorea.or.kr/cms/resource/85/620985_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/620985_image3_1.jpg,2007-11-06 01:29:00,2021-04-09 16:37:29,37.4309778122,127.0199705127
과천시,렛츠런파크 서울,레포츠,레포츠,육상 레포츠,산,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685번지,13822,,,,2020-03-25 10:18:38,2021-03-10 17:35:28,37.4420843536,127.0181699573
과천시,마이알레,음식점,음식,음식점,산,경기도 과천시 삼부골3로 17,경기도 과천시 주암동 433-1번지,13820,02-3445-1794,http://tong.visitkorea.or.kr/cms/resource/91/2478091_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/91/2478091_image3_1.jpg,2017-02-02 09:50:00,2021-02-25 17:12:02,37.4465788371,127.0240199081
과천시,말박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 경마공원대로 107,경기도 과천시 주암동 685번지,13822,,http://tong.visitkorea.or.kr/cms/resource/75/1591575_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/1591575_image3_1.jpg,2007-11-06 01:30:43,2020-06-19 09:43:45,37.4420843536,127.0181699573
과천시,서울대공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 과천시 대공원광장로 102,경기도 과천시 막계동 159-1번지,13829,,http://tong.visitkorea.or.kr/cms/resource/93/2678593_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/93/2678593_image3_1.jpg,2003-10-07 00:00:00,2021-02-18 15:52:54,37.4364431708,127.0141028429
과천시,서울랜드,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 과천시 광명로 181,경기도 과천시 막계동 33번지,13829,,http://tong.visitkorea.or.kr/cms/resource/51/2601251_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/51/2601251_image2_1.bmp,2003-11-13 00:00:00,2021-07-01 17:19:23,37.4365017609,127.0240724311
과천시,선바위미술관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 무네미길 34,경기도 과천시 과천동 449-1번지,13813,,,,2006-01-03 00:00:00,2021-05-06 13:34:25,37.4517676412,126.9992831777
과천시,쥬라기랜드,관광지,인문(문화/예술/역사),체험관광지,산,경기도 과천시 광명로 181,경기도 과천시 막계동 33번지,13829,,http://tong.visitkorea.or.kr/cms/resource/43/2602743_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2602743_image2_1.jpg,2019-05-21 16:46:15,2021-05-03 15:04:50,37.4365017609,127.0240724311
과천시,추사박물관(과천),문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 추사로 78,경기도 과천시 주암동 184-2번지,13820,,,,2014-05-12 11:28:05,2021-01-06 16:22:48,37.4526368223,127.0287188404
과천시,코오롱 스페이스K,문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 코오롱로 11,경기도 과천시 별양동 1-23번지,13837,,,,2019-08-16 14:05:10,2020-12-31 14:03:05,37.4255545396,126.9905290931
과천시,한국카메라박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 과천시 대공원광장로 8,경기도 과천시 막계동 330번지,13829,,,,2007-08-16 00:00:00,2020-12-01 13:59:02,37.4350560971,127.0056567204
광명시,광명동굴,관광지,자연,자연관광지,산,경기도 광명시 가학로85번길 142,경기도 광명시 가학동 27번지,14341,,http://tong.visitkorea.or.kr/cms/resource/73/2649973_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/2649973_image3_1.jpg,2020-03-16 17:16:50,2021-07-01 17:20:03,37.4246681011,126.8634441855
광명시,광명문화원,문화시설,인문(문화/예술/역사),문화시설,산,경기도 광명시 철망산로 42,경기도 광명시 하안동 683번지,14245,,http://tong.visitkorea.or.kr/cms/resource/49/1852649_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/1852649_image3_1.jpg,2007-11-06 01:41:56,2021-04-15 11:29:46,37.4674358518,126.8732253548
광명시,광명새마을시장,쇼핑,쇼핑,쇼핑,산,,경기도 광명시 광명동 259-17번지 우성연립,14292,02-2614-5292,http://tong.visitkorea.or.kr/cms/resource/07/1978507_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/1978507_image3_1.jpg,2012-11-20 13:36:53,2021-06-25 13:53:48,37.4746912915,126.8481481833
광명시,광명시민체육관 실내경기장,레포츠,레포츠,육상 레포츠,산,경기도 광명시 오리로 703,경기도 광명시 하안동 577번지,14259,,http://tong.visitkorea.or.kr/cms/resource/94/1852794_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/1852794_image3_1.jpg,2002-07-11 00:00:00,2021-06-23 18:00:42,37.4625215090,126.8711631550
광명시,광명업사이클아트센터,문화시설,인문(문화/예술/역사),문화시설,산,경기도 광명시 가학로85번길 142,경기도 광명시 가학동 27번지,14341,,http://tong.visitkorea.or.kr/cms/resource/18/2034018_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2034018_image3_1.jpg,2015-10-19 08:41:40,2021-05-20 15:14:32,37.4246681011,126.8634441855
광명시,광명전통시장,쇼핑,쇼핑,쇼핑,산,경기도 광명시 광이로13번길 17-5,경기도 광명시 광명동 158-44번지,14220,02-2614-0006,http://tong.visitkorea.or.kr/cms/resource/19/1978519_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1978519_image3_1.jpg,2012-11-20 13:29:21,2020-06-19 15:03:35,37.4799450904,126.8561667713
광명시,기형도문학관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 광명시 오리로 268,경기도 광명시 소하동 산144번지,14330,,http://tong.visitkorea.or.kr/cms/resource/41/2537141_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/41/2537141_image2_1.jpg,2018-02-21 09:22:23,2021-01-19 13:32:49,37.4263957257,126.8815583256
광명시,롯데프리미엄아울렛 광명점,쇼핑,쇼핑,쇼핑,산,경기도 광명시 일직로 17,경기도 광명시 일직동 500번지,14352,,http://tong.visitkorea.or.kr/cms/resource/92/2008792_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/2008792_image3_1.jpg,2015-06-08 17:15:33,2020-04-27 09:59:39,37.4242749767,126.8827963758
광명시,호텔 다이아나,숙박,숙박,숙박시설,산,경기도 광명시 디지털로 27,경기도 광명시 철산동 447번지,14239,02-2625-2000,http://tong.visitkorea.or.kr/cms/resource/73/1852973_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/73/1852973_image3_1.jpg,2004-04-30 00:00:00,2020-02-13 16:00:00,37.4741276425,126.8705343835
광주시,SRC재활체육관 광주,레포츠,레포츠,육상 레포츠,산,경기도 광주시 초월읍 경수길 25,경기도 광주시 초월읍 지월리 729-6번지,12728,,http://tong.visitkorea.or.kr/cms/resource/66/1956866_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/1956866_image3_1.jpg,2002-07-12 00:00:00,2021-05-18 17:33:13,37.4195110154,127.2870710855
광주시,경기도자박물관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 광주시 곤지암읍 경충대로 727,경기도 광주시 곤지암읍 삼리 72-1번지,12805,,http://tong.visitkorea.or.kr/cms/resource/08/919408_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/919408_image3_1.jpg,2011-01-31 09:49:26,2021-03-18 17:19:23,37.3502799730,127.3347904394
광주시,경안천 습지생태공원,관광지,자연,자연관광지,산,경기도 광주시 퇴촌면 정자동길 119,경기도 광주시 퇴촌면 정지리 5-1번지,12714,,,,2008-10-01 13:25:05,2020-02-27 14:43:41,37.4455826918,127.3221453083
광주시,곤지암 루지 365도,레포츠,레포츠,육상 레포츠,산,경기도 광주시 도척면 도척윗로 278,경기도 광주시 도척면 도웅리 534번지,12809,,http://tong.visitkorea.or.kr/cms/resource/57/2722657_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/2722657_image2_1.jpg,2021-06-23 10:00:25,2021-06-24 18:05:20,37.3374923833,127.2963227839
광주시,곤지암리조트,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 광주시 도척면 도척윗로 278,경기도 광주시 도척면 도웅리 534번지,12809,,http://tong.visitkorea.or.kr/cms/resource/28/2658428_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/28/2658428_image3_1.jpg,2008-11-11 10:01:03,2021-02-25 15:28:40,37.3374923833,127.2963227839
광주시,곤지암리조트 스키장,레포츠,레포츠,육상 레포츠,산,경기도 광주시 도척면 도척윗로 278,경기도 광주시 도척면 도웅리 534번지,12809,,http://tong.visitkorea.or.kr/cms/resource/32/2658432_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/2658432_image3_1.jpg,2008-11-05 14:18:06,2021-04-15 16:51:11,37.3374923833,127.2963227839
광주시,곤지암리조트 콘도미니엄,숙박,숙박,숙박시설,산,경기도 광주시 도척면 도척윗로 278,경기도 광주시 도척면 도웅리 534번지,12809,대표번호 1661-8787,http://tong.visitkorea.or.kr/cms/resource/74/1958574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1958574_image3_1.jpg,2008-11-10 17:59:22,2021-06-03 17:03:06,37.3374923833,127.2963227839
광주시,골목집소머리국밥,음식점,음식,음식점,산,경기도 광주시 곤지암읍 경충대로 621,경기도 광주시 곤지암읍 곤지암리 442-14번지,12804,031-762-6265,http://tong.visitkorea.or.kr/cms/resource/74/1956574_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/74/1956574_image3_1.jpg,2004-02-20 00:00:00,2021-04-08 17:21:47,37.3503321207,127.3399390110
광주시,광주 곤지암도자공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 광주시 곤지암읍 경충대로 727,경기도 광주시 곤지암읍 삼리 72-1번지,12805,,,,2014-03-06 09:37:09,2020-12-01 14:40:58,37.3502799730,127.3347904394
광주시,광주문화원(경기),문화시설,인문(문화/예술/역사),문화시설,산,경기도 광주시 문화로85번길 19-12,경기도 광주시 경안동 157-26번지,12762,,http://tong.visitkorea.or.kr/cms/resource/61/1865961_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/61/1865961_image3_1.jpg,2007-11-06 01:34:00,2021-02-04 11:23:24,37.4100087825,127.2494127634
광주시,남한산성도립공원 [유네스코 세계문화유산],관광지,자연,자연관광지,산,경기도 광주시 남한산성면 남한산성로 731,경기도 광주시 남한산성면 산성리 158-1번지,12700,,http://tong.visitkorea.or.kr/cms/resource/56/2612856_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/56/2612856_image3_1.jpg,2004-02-03 00:00:00,2021-04-06 09:45:56,37.4767005041,127.1884219522
광주시,남한산성아트홀,문화시설,인문(문화/예술/역사),문화시설,산,경기도 광주시 회안대로 891,경기도 광주시 송정동 340-1번지,12746,,,,2012-10-12 09:27:51,2021-06-09 17:48:23,37.4269117267,127.2547251024
광주시,도자기엑스포 조각공원,관광지,인문(문화/예술/역사),휴양관광지,산,경기도 광주시 곤지암읍 경충대로 727,경기도 광주시 곤지암읍 삼리 72-1번지,12805,,,,2019-08-16 14:24:47,2021-06-11 15:54:07,37.3502799730,127.3347904394
광주시,만해기념관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 광주시 남한산성면 남한산성로792번길 24-8,경기도 광주시 남한산성면 산성리 963번지,12700,,,,2012-05-08 14:51:59,2021-01-19 13:41:04,37.4777992125,127.1813033408
광주시,배연정소머리국밥,음식점,음식,음식점,산,경기도 광주시 곤지암읍 곤지암로50번길 24,경기도 광주시 곤지암읍 곤지암리 443-4번지,12804,031-763-8030,http://tong.visitkorea.or.kr/cms/resource/34/685434_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/685434_image3_1.jpg,2009-01-19 16:48:58,2020-05-20 09:25:31,37.3503397245,127.3389002248
광주시,분원백자자료관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 광주시 남종면 산수로 1642-1,경기도 광주시 남종면 분원리 116번지,12708,,http://tong.visitkorea.or.kr/cms/resource/89/919389_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/919389_image3_1.jpg,2007-11-06 01:58:26,2020-12-03 13:19:16,37.4962551269,127.3034494145
광주시,스파라스파 (곤지암리조트),관광지,인문(문화/예술/역사),휴양관광지,산,경기도 광주시 도척면 도척윗로 278,경기도 광주시 도척면 도웅리 534번지,12809,,http://tong.visitkorea.or.kr/cms/resource/34/1177034_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/1177034_image3_1.jpg,2011-01-20 11:28:29,2021-02-09 15:27:52,37.3374923833,127.2963227839
광주시,악티바,관광지,인문(문화/예술/역사),체험관광지,산,경기도 광주시 곤지암읍 경충대로 729,경기도 광주시 곤지암읍 삼리 682번지,12805,,http://tong.visitkorea.or.kr/cms/resource/07/2584707_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/07/2584707_image2_1.bmp,2019-01-03 10:28:00,2020-06-12 10:47:10,37.3525263107,127.3236071245
광주시,영은미술관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 광주시 청석로 300,경기도 광주시 쌍령동 7-13번지,12791,,,,2007-11-06 01:56:07,2021-01-07 13:15:55,37.4135545420,127.2687473164
광주시,일본군'위안부'역사관,문화시설,인문(문화/예술/역사),문화시설,산,경기도 광주시 퇴촌면 가새골길 85,경기도 광주시 퇴촌면 원당리 65번지,12715,,,,2007-11-06 01:59:55,2021-01-19 09:34:03,37.4428513339,127.3220161151
