업종명,업소명,소재지도로명,소재지지번,위도,경도,연락처,데이터기준일자
일반음식점,청해한식부페,경기도 양평군 양서면 경강로 1027,경기도 양평군 양서면 국수리 328-4,37.5118170728,127.4004369747,031-771-9176,2021-06-21
일반음식점,태능참숯불돼지갈비,경기도 양평군 양평읍 공흥로 5,경기도 양평군 양평읍 공흥리 525,37.4916323601,127.4983597581,031-771-9258,2021-06-21
일반음식점,복포리손두부전골,경기도 양평군 양서면 남한강변길 6-3,경기도 양평군 양서면 복포리 238-4,37.5150300720,127.4175081766,031-771-9347,2021-06-21
일반음식점,가을이슬,경기도 양평군 용문면 그릇고갯길 89,경기도 양평군 용문면 마룡리 155-5,37.4865529269,127.6084882209,031-771-9548,2021-06-21
일반음식점,두메산골식당,경기도 양평군 양동면 황거길 259,경기도 양평군 양동면 매월리 259-2,37.4597671454,127.7174642618,031-771-9565,2021-06-21
일반음식점,페리카나,경기도 양평군 양동면 양동시장길 6-3,경기도 양평군 양동면 쌍학리 225-1,37.4207825502,127.7537311146,031-771-9945,2021-06-21
일반음식점,사랑방,경기도 양평군 강상면 강남로 1310,경기도 양평군 강상면 화양리 295-1,37.4577945949,127.4912143934,031-771-9966,2021-06-21
일반음식점,지평로76카페,경기도 양평군 지평면 지평로 76,경기도 양평군 지평면 송현리 773-8,37.5012214352,127.6318608456,031-771-9976,2021-06-21
일반음식점,양평찌개집,경기도 양평군 지평면 곡수길 58-1,경기도 양평군 지평면 곡수리 396-1,37.4177734759,127.6134405222,031-771-9992,2021-06-21
일반음식점,금호정,경기도 양평군 강하면 운심길 51,경기도 양평군 강하면 운심리 50-1,37.4961963488,127.4117027483,031-772-0035,2021-06-21
일반음식점,커피앤커피,경기도 양평군 용문면 다문북길 48,경기도 양평군 용문면 다문리 699-1,37.4846126571,127.5897767526,031-772-0036,2021-06-21
일반음식점,디딤돌,경기도 양평군 양평읍 양평시장길23번길 5,경기도 양평군 양평읍 양근리 411-12,37.4905053009,127.4907693936,031-772-0146,2021-06-21
일반음식점,용문집,경기도 양평군 용문면 용문산로 249,경기도 양평군 용문면 덕촌리 115-2,37.5186400370,127.5999908545,031-772-0338,2021-06-21
일반음식점,조현리밤나무집,경기도 양평군 용문면 막골길 30,경기도 양평군 용문면 조현리 350,37.5247062907,127.6100373178,031-772-0342,2021-06-21
일반음식점,애니타임,경기도 양평군 옥천면 사나사길 222-1,경기도 양평군 옥천면 용천리 319-13,37.5304451307,127.5020033318,031-772-0770,2021-06-21
일반음식점,송학가든,경기도 양평군 서종면 황순원로 241,경기도 양평군 서종면 수능리 283-4,37.5906139163,127.3810532346,031-772-0810,2021-06-21
일반음식점,콩세네식당,경기도 양평군 용문면 용문로 324,경기도 양평군 용문면 다문리 784-2,37.4821871121,127.5909049301,031-772-0877,2021-06-21
일반음식점,삼시세끼,경기도 양평군 양평읍 양근로 170,경기도 양평군 양평읍 양근리 444-2,37.4910008767,127.4887331492,031-772-1202,2021-06-21
일반음식점,강변식당,경기도 양평군 강상면 양평대교길 86-1,경기도 양평군 강상면 교평리 449-3,37.4828340372,127.4848094938,031-772-1469,2021-06-21
일반음식점,미가돈,경기도 양평군 강하면 강남로 305-1,경기도 양평군 강하면 전수리 1026-4,37.5012494357,127.4192995864,031-772-1515,2021-06-21
일반음식점,우리할매떡볶이 경기양평시장점,경기도 양평군 양평읍 양평시장1길 3-1,경기도 양평군 양평읍 양근리 302-6 1층,37.4892705322,127.4922400885,031-772-1544,2021-06-21
일반음식점,한강순대국,경기도 양평군 양평읍 양평대교길 1,경기도 양평군 양평읍 양근리 262-1,37.4876841170,127.4921384479,031-772-1662,2021-06-21
일반음식점,이강분무교동낙지나라,경기도 양평군 강상면 강남로 845,경기도 양평군 강상면 병산리 134-7,37.4906375224,127.4718895239,031-772-1700,2021-06-21
일반음식점,양재네,경기도 양평군 옥천면 신복길 79,경기도 양평군 옥천면 신복리 1107-1,37.5287002870,127.4648468801,031-772-1810,2021-06-21
일반음식점,양평송가네,경기도 양평군 양서면 경강로 1192-1,경기도 양평군 양서면 복포리 238-6,37.5155801796,127.4179036254,031-772-1880,2021-06-21
일반음식점,억순네식당,경기도 양평군 강하면 운심길 40-2,경기도 양평군 강하면 운심리 38-14,37.4956635032,127.4103232104,031-772-2152,2021-06-21
일반음식점,그램그램양평,경기도 양평군 양평읍 흥청중앙길 1,경기도 양평군 양평읍 공흥리 755-43,37.4942643495,127.4980655723,031-772-2375,2021-06-21
일반음식점,국수리국수집,경기도 양평군 양서면 경강로 1061,경기도 양평군 양서면 복포리 354-7,37.5132080219,127.4038750319,031-772-2433,2021-06-21
일반음식점,성운영양촌,경기도 양평군 강상면 진변2길 3-1,경기도 양평군 강상면 교평리 447-8,37.4834107454,127.4835538576,031-772-2503,2021-06-21
일반음식점,진가부본가 양평해장국,경기도 양평군 강상면 강남로 837-1,경기도 양평군 강상면 병산리 135-6,37.4908536679,127.4711315317,031-772-2577,2021-06-21
일반음식점,먹어바바,경기도 양평군 용문면 용문시장2길 3,경기도 양평군 용문면 다문리 729-5 1층,37.4844288770,127.5942783645,031-772-2623,2021-06-21
일반음식점,호반,경기도 양평군 서종면 문호길 11,경기도 양평군 서종면 문호리 400,37.6046887538,127.3532400159,031-772-2626,2021-06-21
일반음식점,실개천가든,경기도 양평군 양동면 양서북로 138,경기도 양평군 양동면 삼산리 128-1,37.4249960089,127.7642337387,031-772-2838,2021-06-21
일반음식점,민들레까페,경기도 양평군 양평읍 양평시장길 25,경기도 양평군 양평읍 양근리 410-14 (2층),37.4908117748,127.4908824769,031-772-2900,2021-06-21
일반음식점,(주)코앤엠 양평TPC스타트하우스점,경기도 양평군 지평면 대평평장길 113-8,경기도 양평군 지평면 대평리 331 양평TPC골프클럽 A동,37.41848355,127.6502184,031-772-3000,2021-06-21
일반음식점,비바랜드치킨,경기도 양평군 단월면 보룡길 60-1,경기도 양평군 단월면 보룡리 342-16,37.5390781541,127.6740242502,031-772-3087,2021-06-21
일반음식점,바다장어,경기도 양평군 양서면 양수로150번길 17,경기도 양평군 양서면 양수리 553-11,37.5456044035,127.3202325386,031-772-3201,2021-06-21
일반음식점,만이네가든,경기도 양평군 개군면 개군산로 16-1,경기도 양평군 개군면 석장리 7-3,37.4606130243,127.5274773790,031-772-3293,2021-06-21
일반음식점,용문산밸리,경기도 양평군 용문면 연수로590번길 6-1,경기도 양평군 용문면 연수리 336-1 (1층),37.5253740225,127.5584879289,031-772-3340,2021-06-21
일반음식점,농가막국수,경기도 양평군 용문면 용문로 857-1,경기도 양평군 용문면 광탄리 250 외 1필지,37.5110891363,127.6338583545,031-772-3493,2021-06-21
일반음식점,세월산장,경기도 양평군 강상면 다래길114번길 3,경기도 양평군 강상면 세월리 597,37.4459580239,127.4790512267,031-772-3685,2021-06-21
일반음식점,한화리조트/양평점(옥천면옥),경기도 양평군 옥천면 신촌길 188,경기도 양평군 옥천면 신복리 141-5,37.5668972661,127.4569137438,031-772-3811,2021-06-21
일반음식점,뜨락,경기도 양평군 옥천면 신촌길 188,경기도 양평군 옥천면 신복리 141-7,37.5668972661,127.4569137438,031-772-3811,2021-06-21
일반음식점,외갓집체험마을,경기도 양평군 청운면 상고론길 4-9,경기도 양평군 청운면 신론리 327-4,37.5607406222,127.7764766006,031-772-3885,2021-06-21
일반음식점,강변느티나무집분점,경기도 양평군 강하면 운심길59번길 15,경기도 양평군 강하면 운심리 44-1,37.4969619752,127.4109891262,031-772-4095,2021-06-21
일반음식점,너와집,경기도 양평군 강하면 왕창로 6,경기도 양평군 강하면 왕창리 640,37.4778246514,127.3882671398,031-772-4277,2021-06-21
일반음식점,성덕식당,경기도 양평군 강하면 강하아주길 17,경기도 양평군 강하면 성덕리 689-24,37.4743423939,127.4175642258,031-772-4422,2021-06-21
일반음식점,비바치킨개군점,경기도 양평군 개군면 하자포길 1,경기도 양평군 개군면 상자포리 412-7,37.4233380468,127.5385735618,031-772-4452,2021-06-21
일반음식점,페리카나체인점,경기도 양평군 개군면 하자포길 35,경기도 양평군 개군면 하자포리 219-5,37.4263309204,127.5376483011,031-772-4612,2021-06-21
일반음식점,양평장터족발,경기도 양평군 양평읍 양평시장길 6-1,경기도 양평군 양평읍 양근리 360-7 외 1필지(2층),37.4898654591,127.4926133216,031-772-4644,2021-06-21
일반음식점,청해식당,경기도 양평군 양평읍 양평시장1길 12,경기도 양평군 양평읍 양근리 352-8,37.4898924353,127.4916404901,031-772-4784,2021-06-21
일반음식점,양평칠읍산밸리,경기도 양평군 용문면 화전로266번길 10-5,경기도 양평군 용문면 화전리 350,37.4669154812,127.6047167256,031-772-4824,2021-06-21
일반음식점,초가,경기도 양평군 강하면 왕창로 34,경기도 양평군 강하면 왕창리 659-3,37.4803767884,127.3896092920,031-772-4849,2021-06-21
일반음식점,흥청골매운갈비찜,경기도 양평군 양평읍 흥청길18번길 1-2,경기도 양평군 양평읍 공흥리 790 (1층),37.4935251577,127.4954863389,031-772-4973,2021-06-21
일반음식점,옥천함흥냉면,경기도 양평군 옥천면 북부길 18,경기도 양평군 옥천면 옥천리 559-2,37.5199470101,127.4615013036,031-772-5145,2021-06-21
일반음식점,시골마당,경기도 양평군 양서면 목왕로 649,경기도 양평군 양서면 목왕리 245-2,37.5613755964,127.3826735958,031-772-5172,2021-06-21
일반음식점,옥천면옥,경기도 양평군 옥천면 옥천길 13,경기도 양평군 옥천면 옥천리 740-8,37.5180610531,127.4555046796,031-772-5187,2021-06-21
일반음식점,장수흑돼지,경기도 양평군 양평읍 양근로 253,경기도 양평군 양평읍 양근리 192-120,37.4868370199,127.4958713324,031-772-5285,2021-06-21
일반음식점,천서리마을막국수,경기도 양평군 강상면 양평대교길 86,경기도 양평군 강상면 교평리 453-4,37.4830684178,127.4850017322,031-772-5292,2021-06-21
일반음식점,옥천고읍냉면,경기도 양평군 옥천면 옥천길98번길 6,경기도 양평군 옥천면 옥천리 607-3,37.5197223330,127.4635949648,031-772-5302,2021-06-21
일반음식점,가래징개,경기도 양평군 옥천면 신촌길 87,경기도 양평군 옥천면 신복리 311-3,37.5529993283,127.4597294765,031-772-5385,2021-06-21
일반음식점,그린가든,경기도 양평군 강하면 강남로 330,경기도 양평군 강하면 전수리 559,37.5020983035,127.4216519435,031-772-5554,2021-06-21
일반음식점,어무이맛양평해장국,경기도 양평군 양평읍 마유산로 34,경기도 양평군 양평읍 양근리 100-8,37.4964270690,127.4883137549,031-772-5557,2021-06-21
일반음식점,삼미촌,경기도 양평군 용문면 용문산로 180-1,경기도 양평군 용문면 덕촌리 65-1,37.5138227713,127.6045898639,031-772-5572,2021-06-21
일반음식점,본가네감자탕,경기도 양평군 양평읍 양평시장길 35,경기도 양평군 양평읍 양근리 422-25,37.4912803974,127.4897964514,031-772-5587,2021-06-21
일반음식점,용문반점,경기도 양평군 용문면 용문로371번길 7,경기도 양평군 용문면 다문리 726-3,37.4855830418,127.5937594946,031-772-5608,2021-06-21
일반음식점,옥천전통냉면,경기도 양평군 옥천면 옥천길 33,경기도 양평군 옥천면 옥천리 748-1,37.5184621886,127.4574594039,031-772-5614,2021-06-21
일반음식점,보광정,경기도 양평군 옥천면 용천로149번길 27,경기도 양평군 옥천면 용천리 220-3,37.5377996681,127.4882054287,031-772-5635,2021-06-21
일반음식점,아신묵집,경기도 양평군 옥천면 빙곡길 23,경기도 양평군 옥천면 아신리 323-1,37.5165593295,127.4428203512,031-772-5666,2021-06-21
일반음식점,숯가마한우집,경기도 양평군 옥천면 신촌길 47,경기도 양평군 옥천면 신복리 346-1,37.5493216766,127.4594144689,031-772-5678,2021-06-21
일반음식점,대부산가든,경기도 양평군 옥천면 아래점골길 1,경기도 양평군 옥천면 신복리 307-1,37.5521879309,127.4592204514,031-772-5711,2021-06-21
일반음식점,양수가든,경기도 양평군 양서면 북한강로 4,경기도 양평군 양서면 양수리 1098,37.5442615047,127.3203150043,031-772-6025,2021-06-21
일반음식점,한강민물,경기도 양평군 양서면 양수로138번길 9,경기도 양평군 양서면 양수리 1114,37.5446407621,127.3207669027,031-772-6079,2021-06-21
일반음식점,진지상,경기도 양평군 양서면 북한강로 33-4,경기도 양평군 양서면 양수리 552-4,37.5469666707,127.3210330276,031-772-6107,2021-06-21
일반음식점,고향집,경기도 양평군 양서면 목왕로 24,경기도 양평군 양서면 용담리 510-8,37.5430345732,127.3256043765,031-772-6147,2021-06-21
일반음식점,연밭,경기도 양평군 양서면 목왕로 34,경기도 양평군 양서면 용담리 514,37.5433153275,127.3265093238,031-772-6200,2021-06-21
일반음식점,갱변숯불구이,경기도 양평군 양서면 양수로138번길 3,경기도 양평군 양서면 양수리 1106-1 1107,37.5441716446,127.3204963423,031-772-6252,2021-06-21
일반음식점,해물오짬뽕,경기도 양평군 양평읍 중앙로 64-10,경기도 양평군 양평읍 공흥리 733-11 1층,37.4945346928,127.4955767795,031-772-6262,2021-06-21
일반음식점,또봉이통닭 양평역점,경기도 양평군 양평읍 관문길 60,경기도 양평군 양평읍 양근리 130-12,37.4949221554,127.4929861434,031-772-6306,2021-06-21
일반음식점,강변집,경기도 양평군 양서면 양수로152번길 31,경기도 양평군 양서면 양수리 618-4,37.5462213652,127.3169934071,031-772-6333,2021-06-21
일반음식점,양동큰대문집,경기도 양평군 양동면 쌍학방죽골길 6,경기도 양평군 양동면 쌍학리 191,37.4179808551,127.7571685003,031-772-6335,2021-06-21
일반음식점,풍만가든,경기도 양평군 지평면 하당아길 4,경기도 양평군 지평면 곡수리 391-9,37.4171623990,127.6114845259,031-772-6392,2021-06-21
