상권명,다중지역정보,업종정보,점포수,위도,경도
퇴계원정류소,"{""type"":""Polygon"",""coordinates"":[[[127.142201023474,37.649135136377],[127.142160341648,37.6495014518167],[127.142383219304,37.6498296968213],[127.142668807364,37.6497236444984],[127.142693871122,37.6498848873048],[127.14266327573,37.6498970546174],[127.142699051708,37.6509763098311],[127.142613806227,37.6509982172953],[127.142884693475,37.6515256016302],[127.143130619509,37.6514507969331],[127.143571853329,37.6518549587557],[127.143697951899,37.6520383332901],[127.143651790527,37.6521416183405],[127.144196617426,37.6521286712729],[127.144261434464,37.652128014424],[127.144351351749,37.6525330073147],[127.144393153294,37.6527174600653],[127.143930313703,37.6526217509761],[127.143711117647,37.6524962696448],[127.143430143183,37.6525696951462],[127.143840701196,37.6531172367688],[127.143817206465,37.6531277663703],[127.144458376375,37.653948978068],[127.144534598387,37.6542204050355],[127.144332945396,37.6542324604391],[127.14434955107,37.6544831823638],[127.14458832315,37.6545699468937],[127.144842041066,37.6545577047491],[127.144886297423,37.6547444276406],[127.145367800125,37.6546651284192],[127.145366359935,37.6551623792769],[127.145397603907,37.6554959899291],[127.145402138208,37.6560901456808],[127.145302819413,37.6560415595398],[127.145191006234,37.6557541074466],[127.144764846768,37.6557318764107],[127.14475641097,37.6568705039375],[127.143862407554,37.6568155983962],[127.144362026326,37.6560837442373],[127.144446750992,37.6556749479551],[127.143979282277,37.655579768643],[127.144068377363,37.6552841973639],[127.143677130756,37.6546883657472],[127.144024813918,37.654511803459],[127.143648117757,37.654099100794],[127.143119548438,37.6543914854468],[127.143032910954,37.6543491840142],[127.142410829957,37.6538096781401],[127.142367280472,37.6537778256511],[127.141900913148,37.6532490207868],[127.141448371791,37.6529044645311],[127.142035738255,37.6521484787064],[127.142212783972,37.6520275606183],[127.141409579115,37.6513189156304],[127.140394603025,37.6508266637474],[127.140999964849,37.6501682386717],[127.141314238065,37.650093371443],[127.140765959794,37.6492992860547],[127.140775457153,37.6489969434763],[127.140732964681,37.6486272079408],[127.140683043557,37.6482568551943],[127.140919240087,37.6482574464012],[127.14098419693,37.6484291163305],[127.141336243778,37.6485178371671],[127.141535507913,37.6487124455867],[127.141841504405,37.6486791898872],[127.141775909088,37.6489636674892],[127.142237432624,37.6489867290293],[127.142404726955,37.6490667843996],[127.142201023474,37.649135136377]]]}","한식,병원,이/미용/건강,의복의류,유흥주점",249,37.65235953,127.1428095
병점역,"{""type"":""Polygon"",""coordinates"":[[[127.035733543334,37.2066083857906],[127.035640792404,37.206745812318],[127.035538640159,37.2068971678428],[127.034819275181,37.2077725212088],[127.034010754571,37.2087563329003],[127.033728571091,37.2090996876215],[127.033087112506,37.2098409679809],[127.032171018134,37.209497595472],[127.031813266199,37.2093634993496],[127.032698668379,37.2076707273997],[127.032296467052,37.2075170761267],[127.032847968267,37.2063701382648],[127.033306992686,37.2065121417576],[127.034020876252,37.2051350512646],[127.03428296139,37.2046241214457],[127.034178937035,37.2057442984555],[127.034767789972,37.2050341253699],[127.0353840439,37.2053249551142],[127.035432316475,37.2065404246643],[127.03572956912,37.2065586105278],[127.035733543334,37.2066083857906]]]}","인력/고용/용역알선,한식,유흥주점,종합소매점,이/미용/건강",153,37.20738569,127.0337896
롯데시네마병점,"{""type"":""Polygon"",""coordinates"":[[[127.037329153573,37.2074574956967],[127.037487482124,37.2075483272242],[127.038037969634,37.207641776096],[127.03844302794,37.207876530063],[127.038266513414,37.2081093850284],[127.038192040287,37.2082076201337],[127.038054134089,37.208394043253],[127.0381126014,37.20841986078],[127.037936569751,37.2086698967932],[127.037880411919,37.2086286098135],[127.037383064643,37.208314258867],[127.036989638965,37.208050592044],[127.036905560431,37.2082675808418],[127.037073486601,37.2087952429012],[127.037525355999,37.2092534020456],[127.03733175729,37.2095280738961],[127.037132240538,37.2094366267066],[127.036751472159,37.210061488906],[127.036980263997,37.2101210727456],[127.037249299943,37.2103941494933],[127.037918648347,37.2106389345453],[127.0382108239,37.2102256718511],[127.038444775538,37.2104894504478],[127.03851751871,37.2105556518169],[127.038746159435,37.2107385689854],[127.038922320464,37.2108120843036],[127.039319833158,37.2110048171519],[127.039549376998,37.2110331457102],[127.039334093283,37.2113245407998],[127.040630649497,37.2118917447106],[127.041982902119,37.2124830372732],[127.042245591181,37.2121452756214],[127.043071885329,37.2125106943971],[127.042877216513,37.2127594600023],[127.042472481733,37.2132771415417],[127.043136419803,37.2136192849043],[127.043577182775,37.2138464247593],[127.044362518994,37.2142509274125],[127.04500968204,37.2145844773693],[127.044769591209,37.214889481042],[127.04451119892,37.2151837349132],[127.042612885553,37.2142940780766],[127.041928463717,37.2139733068397],[127.041118361038,37.2135936235918],[127.039789976514,37.2129710091267],[127.037902629274,37.2120863655922],[127.036879830325,37.2116069348666],[127.034550393654,37.2105149704384],[127.035162227515,37.2106162655513],[127.035399080414,37.2105956643329],[127.035992292466,37.2107916881678],[127.036272813214,37.2099108904582],[127.035690007134,37.2097276238856],[127.035697627702,37.2094880502323],[127.035869474208,37.209124783033],[127.035393404687,37.2089649099644],[127.035376280964,37.20903798503],[127.034943100249,37.2089939122456],[127.034793061238,37.2094415515242],[127.034526573073,37.2093565944024],[127.033759084006,37.21014401263],[127.03348435284,37.2100152194169],[127.034100630313,37.2093030344601],[127.034103641459,37.2092994642449],[127.034167562652,37.2092216862112],[127.035210564218,37.2079525546702],[127.035452791795,37.2076578029215],[127.036961225892,37.20768175492],[127.037103819841,37.2074866421594],[127.037270783714,37.2074240750975],[127.037329153573,37.2074574956967]]]}","한식,이/미용/건강,유흥주점,의복의류,커피점/카페",478,37.2111875,127.0388176
안양관양동우체국,"{""type"":""Polygon"",""coordinates"":[[[126.970487921936,37.4050288529668],[126.970872863629,37.4050493721682],[126.970905936261,37.4057191181139],[126.96916217652,37.4062263513163],[126.968663106721,37.4057072713765],[126.968235637195,37.4053988741352],[126.967631621333,37.4053524975052],[126.967687113802,37.4048795233023],[126.9676983898,37.4048801246343],[126.967706095112,37.4048805330731],[126.967709576269,37.4048807194865],[126.969313181265,37.4049662253266],[126.96932115421,37.404966651047],[126.970487921936,37.4050288529668]]]}","한식,자동차/이륜차,일식/수산물,가정/주방/인테리어,이/미용/건강",46,37.40543217,126.9694023
이마트흥덕점,"{""type"":""Polygon"",""coordinates"":[[[127.072637264872,37.2760640721023],[127.071367500952,37.2760615971424],[127.071367342793,37.2758902252244],[127.071368832083,37.2755538630705],[127.072635247608,37.2755530479347],[127.073899594836,37.2755522206141],[127.073903345328,37.2760655466484],[127.073518316474,37.2760657813994],[127.072637264872,37.2760640721023]]]}","의복의류,이/미용/건강,한식,화장품소매,커피점/카페",79,37.27580861,127.0726372
김포한강4로,"{""type"":""Polygon"",""coordinates"":[[[126.666032122278,37.6445454601697],[126.668165203773,37.6433921071051],[126.668690542921,37.6439878847324],[126.666890024795,37.644973939858],[126.666558936401,37.6451552525635],[126.666032122278,37.6445454601697]]]}","병원,학원-보습교습입시,학원기타,학원-어학,이/미용/건강",151,37.64427196,126.6673589
정부과천청사역_11번출구,"{""type"":""Polygon"",""coordinates"":[[[126.990070896787,37.4287144437542],[126.991194382103,37.4280891198237],[126.991920344318,37.4288984080701],[126.992377742428,37.4294082952696],[126.992180092644,37.4295233323986],[126.99187297294,37.4297026192024],[126.991596103238,37.4298641416447],[126.991538103548,37.4298974373791],[126.991070227727,37.4293725231145],[126.990575475888,37.4292725669846],[126.990070896787,37.4287144437542]]]}","한식,학원-보습교습입시,이/미용/건강,병원,커피점/카페",129,37.42898839,126.991245
초당로,"{""type"":""Polygon"",""coordinates"":[[[126.849951161993,37.2849245460884],[126.848365926786,37.2849770139094],[126.848344640253,37.2844769925033],[126.849932433591,37.2844177925646],[126.850449785278,37.2843935272993],[126.851012166762,37.2843975728817],[126.85103539465,37.2848869125145],[126.850288948033,37.2849129001106],[126.849951161993,37.2849245460884]]]}","학원-음악미술무용,이/미용/건강,커피점/카페,학원-보습교습입시,학원-예능취미체육,유아교육,학원기타,종합소매점",8,37.28468042,126.8496904
청사로47번길,"{""type"":""Polygon"",""coordinates"":[[[127.069705241044,37.7513389461016],[127.06993510564,37.7513944584606],[127.069938679756,37.7513952962134],[127.070021289724,37.7514140754175],[127.070079119969,37.751427227661],[127.069948901719,37.7517605273767],[127.069943487583,37.7517743850394],[127.069931880156,37.7518041908397],[127.069922998662,37.7518385586736],[127.069917026042,37.7518836103843],[127.069895024137,37.7520510640262],[127.069787176119,37.7522926675983],[127.069784630759,37.7522987065928],[127.069744894915,37.7523988265582],[127.069744727712,37.7523992496643],[127.069740358907,37.7524103526997],[127.069714093743,37.7524591121373],[127.069702660839,37.7524789065676],[127.069690189296,37.7525005065596],[127.069653785105,37.7525635564307],[127.069642340011,37.7525878619143],[127.06963373807,37.7526111116151],[127.069633647092,37.7526113581647],[127.069531868899,37.752887904904],[127.06948116186,37.7529776216548],[127.069473399755,37.7529765407312],[127.069004540166,37.7529113642667],[127.068904211702,37.7528974185187],[127.068704277675,37.7528676504799],[127.067899591043,37.7527478375827],[127.067899311959,37.7527477961712],[127.067843156225,37.7527394924356],[127.067840212462,37.7527390547313],[127.067813064823,37.7527349891772],[127.067989392197,37.7522920576876],[127.068069940137,37.7520899641341],[127.068233970056,37.7516779160683],[127.068373827276,37.7513270589595],[127.068486141542,37.7510446218093],[127.068503864253,37.7510488925905],[127.068518402135,37.75105240522],[127.068620696627,37.7510770998042],[127.068740393406,37.7511060332675],[127.068859807792,37.7511348896296],[127.06897501657,37.7511626764535],[127.068977262155,37.7511632180574],[127.068983319346,37.7511646796827],[127.069079073398,37.7511877582225],[127.069456166603,37.7512787939624],[127.069705241044,37.7513389461016]]]}","한식,이/미용/건강,유흥주점,병원,분식",197,37.75204943,127.0689607
화정천서로3길,"{""type"":""Polygon"",""coordinates"":[[[126.817644555877,37.3423684925286],[126.817715300759,37.3432586475053],[126.816554222923,37.3433108959037],[126.815411488273,37.343361815783],[126.815342096162,37.342496734205],[126.815450334714,37.3425012941515],[126.815510442387,37.342941163005],[126.816520008948,37.3428836759128],[126.817530270631,37.3428267502935],[126.817517526106,37.3423794709707],[126.817644555877,37.3423684925286]]]}","한식,이/미용/건강,닭/오리요리,자동차/이륜차,가정/주방/인테리어",40,37.34305059,126.8165618
백암우체국,"{""type"":""Polygon"",""coordinates"":[[[127.374551362077,37.1646117528997],[127.375044237691,37.164579428659],[127.374590168884,37.1649845160941],[127.373629472681,37.1658515749592],[127.37326337642,37.1661689801611],[127.372854581886,37.1660738937256],[127.372008483613,37.1660981464628],[127.372010328992,37.1660024116108],[127.37236731372,37.1653399994572],[127.371882198531,37.1651135619464],[127.371485010345,37.1650199397359],[127.371452161567,37.1643537779824],[127.371743688306,37.1640331678411],[127.37142405865,37.1638371714177],[127.371586046962,37.1636932852119],[127.374077676801,37.1627819421865],[127.374340953972,37.1631989738154],[127.374521812514,37.1637549642591],[127.374551362077,37.1646117528997]]]}","한식,유흥주점,이/미용/건강,종합소매점,커피점/카페",153,37.16449129,127.3731301
사강장사강시장,"{""type"":""Polygon"",""coordinates"":[[[126.738591589955,37.2133844702568],[126.73982240547,37.2135135710768],[126.739035670059,37.213737514679],[126.737633759164,37.21407288989],[126.737709790709,37.2142854516664],[126.737315559278,37.2143643222161],[126.737333887566,37.214595698654],[126.737350451798,37.21480621987],[126.737854118834,37.2146888110897],[126.738053983718,37.2152459430338],[126.737395320269,37.2153467786341],[126.737083808956,37.2154898854661],[126.736889157613,37.21588850764],[126.736448142456,37.2157317525282],[126.736147459768,37.2157319268663],[126.73572577098,37.2153242008863],[126.735880189628,37.2151428167913],[126.735632569688,37.2149802360035],[126.735407967916,37.2150631615685],[126.735211529893,37.2146395324539],[126.734636854522,37.2147710966632],[126.73391886914,37.2149033796626],[126.733002318154,37.2149296320709],[126.733030007031,37.2147474606252],[126.733252109993,37.2147720794015],[126.733446427165,37.2141414324169],[126.734186010109,37.2145500268119],[126.733838974923,37.2139105015595],[126.734031345026,37.2140077315284],[126.734240872972,37.2137309168417],[126.733889752124,37.2135472353824],[126.73370290371,37.2137730422132],[126.733567152643,37.2136586770379],[126.733135397842,37.2135388958356],[126.732773736037,37.2134384477506],[126.732519661819,37.2133678695065],[126.732159557138,37.2132375881463],[126.731363406793,37.2129497397311],[126.731432727349,37.2127204256668],[126.732228391633,37.2112889075377],[126.732390931875,37.2111290849905],[126.732753627435,37.2113824426622],[126.732766057668,37.2113905210902],[126.732932130022,37.2114908282643],[126.732934654751,37.2114923311571],[126.733141677033,37.2116137768901],[126.733155225433,37.2116211344448],[126.733529084304,37.2118086553051],[126.733540504579,37.2118140161004],[126.733907701023,37.2119749694425],[126.733925651368,37.2119820277656],[126.734425324173,37.2121569261131],[126.734432992697,37.212159476632],[126.734670350742,37.2122343471136],[126.734680554555,37.2122373403352],[126.734886998928,37.2122934192923],[126.734895868118,37.2122956662764],[126.735107038556,37.2123453525992],[126.735114691757,37.2123470367436],[126.735468582442,37.2124195741494],[126.735483100015,37.2124221447057],[126.735778084283,37.2124662638483],[126.735785597065,37.2124672826353],[126.736045245306,37.2124988895945],[126.736057495996,37.2125001072446],[126.736290103103,37.2125180669945],[126.73629783474,37.212518556687],[126.73656843896,37.2125319514246],[126.736581196283,37.2125322931416],[126.736879277629,37.212533519894],[126.736884131995,37.2125334980379],[126.737173829385,37.2125296968512],[126.737187231434,37.2125292014535],[126.737849649485,37.2124888769138],[126.737867592306,37.212487203721],[126.738481571033,37.212409884027],[126.738620307567,37.2127585293548],[126.738591589955,37.2133844702568]]]}","한식,일식/수산물,종합소매점,이/미용/건강,음/식료품소매",363,37.21347159,126.7352956
메가박스파주금촌,"{""type"":""Polygon"",""coordinates"":[[[126.77572375181,37.763877867016],[126.776498573132,37.7642952956991],[126.77637992577,37.7644359720825],[126.77670510698,37.764611660079],[126.776636507778,37.764685280936],[126.777224382384,37.7649977146003],[126.77728555742,37.7650304466721],[126.777348495756,37.7650637601101],[126.777477538058,37.7651321090596],[126.778410122108,37.7656198610219],[126.778051221272,37.7661573050341],[126.779429475976,37.7668073388641],[126.779924380647,37.766410951802],[126.780097335002,37.7665012316214],[126.780089494238,37.7665123566461],[126.77991916149,37.7667531756119],[126.779702629233,37.767059067112],[126.779699919017,37.7670630100537],[126.779629384818,37.7671687394427],[126.779628691541,37.7671697869528],[126.779547638799,37.7672932363926],[126.779509173636,37.7673518551112],[126.779468529162,37.7674129716462],[126.777722901448,37.7666371650942],[126.776517787485,37.7661015538434],[126.775335942095,37.7655762649472],[126.774208463561,37.7650751223733],[126.774392496387,37.7647595082635],[126.774496040785,37.7646187343772],[126.774503383335,37.7646079213645],[126.774549663074,37.7645338262184],[126.774605972842,37.7644436737719],[126.774660305507,37.7643818948151],[126.774697208503,37.7643399438106],[126.774748053953,37.7642821252299],[126.774759187411,37.7642681377327],[126.774811011505,37.7641958817583],[126.7748115345,37.7641951485874],[126.775015991278,37.7639069563122],[126.775018437817,37.7639034155497],[126.775056994504,37.7638461001205],[126.775070869178,37.7638254750647],[126.775352582674,37.7634066649122],[126.775505555283,37.7635163300376],[126.775449678237,37.7636142965487],[126.775512385538,37.763683085304],[126.775774602188,37.7638051887441],[126.77572375181,37.763877867016]],[[126.776144092475,37.7652748311869],[126.776873819436,37.7656101367919],[126.777162108558,37.7652042983092],[126.776422036103,37.7648728290444],[126.776144092475,37.7652748311869]]]}","한식,의복의류,유흥주점,이/미용/건강,분식",149,37.76545118,126.7767075
