시군명,업체명,업종,소재지도로명주소,소재지지번주소,담당자 연락처,데이터기준일
시흥시,택이네조개전골,일반음식점,경기도 시흥시 서촌상가2길 9 (정왕동),경기도 시흥시 정왕동 1728-12 ,031-310-2485,2021-06-01
시흥시,풍천민물장어전문,일반음식점,"경기도 시흥시 평안상가4길 24-6 (정왕동, 백암(프)114,115호)","경기도 시흥시 정왕동 1626-1 백암(프)114,115호 ",031-310-2485,2021-06-01
시흥시,굼터,일반음식점,경기도 시흥시 월곶중앙로46번길 21 (월곶동),경기도 시흥시 월곶동 1004-6 ,031-310-2485,2021-06-01
시흥시,종가집두루치기,일반음식점,"경기도 시흥시 공단1대로 204, 시화유통상가 지원상가동 2층 202호 (정왕동)",경기도 시흥시 정왕동 1364 시화유통상가 ,031-310-2485,2021-06-01
시흥시,놀부밥상,일반음식점,경기도 시흥시 미산로 94 (미산동),경기도 시흥시 미산동 86-2 ,031-310-2485,2021-06-01
시흥시,희래등중화요리,일반음식점,"경기도 시흥시 중심상가2길 20-13, 104호 (정왕동)",경기도 시흥시 정왕동 1738-5 104호 ,031-310-2485,2021-06-01
시흥시,남경관,일반음식점,"경기도 시흥시 함송로14번길 5-10 (정왕동, 신도(프)101,102호)","경기도 시흥시 정왕동 1884-6 신도(프)101,102호 ",031-310-2485,2021-06-01
시흥시,베니스,일반음식점,경기도 시흥시 물왕수변로 144 (산현동),경기도 시흥시 산현동 197-2 ,031-310-2485,2021-06-01
시흥시,화이트호프,일반음식점,경기도 시흥시 삼미시장3길 32 (신천동),경기도 시흥시 신천동 742-11 ,031-310-2485,2021-06-01
시흥시,센스비어,일반음식점,경기도 시흥시 신천3길 27-2 (신천동),경기도 시흥시 신천동 375-2 ,031-310-2485,2021-06-01
시흥시,요녀석엔이찌방(요녀석&이찌방),일반음식점,"경기도 시흥시 중심상가로 193, 203호 (정왕동)",경기도 시흥시 정왕동 1737-17 203호,031-310-2485,2021-06-01
시흥시,웰빙포차,일반음식점,경기도 시흥시 신천2길 12 (신천동),경기도 시흥시 신천동 757-26 ,031-310-2485,2021-06-01
시흥시,콩깍지,일반음식점,경기도 시흥시 하우로 41 (대야동),경기도 시흥시 대야동 54-13 ,031-310-2485,2021-06-01
시흥시,아씨돈부자,일반음식점,경기도 시흥시 미산로 136 (미산동),경기도 시흥시 미산동 316-26 ,031-310-2485,2021-06-01
시흥시,바다해물탕,일반음식점,"경기도 시흥시 진말로19번길 9, 1층 (장곡동)",경기도 시흥시 장곡동 816-2 1층 ,031-310-2485,2021-06-01
시흥시,돼지엄마,일반음식점,경기도 시흥시 동서로 1086 (목감동),경기도 시흥시 목감동 240-5 ,031-310-2485,2021-06-01
시흥시,갈통삼시흥점,일반음식점,경기도 시흥시 복지로53번길 22-1 (대야동),경기도 시흥시 대야동 475-11 ,031-310-2485,2021-06-01
시흥시,털보토종왕순대촌1호점,일반음식점,"경기도 시흥시 중심상가로 178, 106호 (정왕동)",경기도 시흥시 정왕동 1740-1 106호,031-310-2485,2021-06-01
시흥시,그냥여기,일반음식점,경기도 시흥시 복지로99번길 7 (대야동),경기도 시흥시 대야동 442-1 ,031-310-2485,2021-06-01
시흥시,꼬독이,일반음식점,경기도 시흥시 수인로3381번길 22-1 (신천동),경기도 시흥시 신천동 757-31 ,031-310-2485,2021-06-01
시흥시,꼬꼬씨숯불닭갈비,일반음식점,경기도 시흥시 호현로22번길 16-1 (신천동),경기도 시흥시 신천동 708-16 ,031-310-2485,2021-06-01
시흥시,등대,일반음식점,경기도 시흥시 삼미시장3길 33-1 (신천동),경기도 시흥시 신천동 741-25 ,031-310-2485,2021-06-01
시흥시,넌짜장난짬뽕,일반음식점,"경기도 시흥시 삼미시장2길 30 (신천동,고려상가9호)",경기도 시흥시 신천동 739-0 고려상가9호 ,031-310-2485,2021-06-01
시흥시,강화생고기마당,일반음식점,경기도 시흥시 논곡길 7 (논곡동),경기도 시흥시 논곡동 241-1 ,031-310-2485,2021-06-01
시흥시,진지방,일반음식점,경기도 시흥시 박달로 143 (목감동),경기도 시흥시 목감동 28-8 ,031-310-2485,2021-06-01
시흥시,페리카나시화6점,일반음식점,경기도 시흥시 중심상가로 128 (정왕동),경기도 시흥시 정왕동 1847 청솔(아)상가 104호,031-310-2485,2021-06-01
시흥시,치킨쥼 정왕점,일반음식점,"경기도 시흥시 중심상가로 228, 상가동 111호 (정왕동)",경기도 시흥시 정왕동 1790 영남6차 아파트 상가 111호,031-310-2485,2021-06-01
시흥시,대한냉면고기친구정왕점,일반음식점,"경기도 시흥시 봉우재로61번길 25, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1826-5 1층 일부 ,031-310-2485,2021-06-01
시흥시,또래오래정왕2호점,일반음식점,경기도 시흥시 중심상가로 104 (정왕동),경기도 시흥시 정왕동 1848-4 진로@상가 108호,031-310-2485,2021-06-01
시흥시,동춘칡냉면,일반음식점,경기도 시흥시 복지로99번길 16 (대야동),경기도 시흥시 대야동 349-6 ,031-310-2485,2021-06-01
시흥시,달려라포차,일반음식점,경기도 시흥시 호현로22번길 19 (신천동),경기도 시흥시 신천동 709-16 ,031-310-2485,2021-06-01
시흥시,123분식,일반음식점,경기도 시흥시 대은로104번길 30 (은행동),경기도 시흥시 은행동 540-7 ,031-310-2485,2021-06-01
시흥시,그냥편안한호프집,일반음식점,경기도 시흥시 수인로3335번길 14 (신천동),경기도 시흥시 신천동 769-12 ,031-310-2485,2021-06-01
시흥시,맥시칸요진점,일반음식점,경기도 시흥시 중심상가로 73 (정왕동),경기도 시흥시 정왕동 1850-0 요진A상가 103호,031-310-2485,2021-06-01
시흥시,돼야지,일반음식점,경기도 시흥시 신천3길 9 (신천동),경기도 시흥시 신천동 733-6 ,031-310-2485,2021-06-01
시흥시,페리카나 치킨 시화7호점,일반음식점,"경기도 시흥시 정왕신길로49번길 37, 서해아파트 상가동 1층 108,109호 (정왕동)",경기도 시흥시 정왕동 1886-3 서해아파트 ,031-310-2485,2021-06-01
시흥시,훌랄라바베큐치킨포동점,일반음식점,"경기도 시흥시 신현로14번길 5 (포동, 신관1차아파트)",경기도 시흥시 포동 1-36 신관1차아파트 ,031-310-2485,2021-06-01
시흥시,왕애치킨 앤 이석민피자,일반음식점,경기도 시흥시 호현로 14 (신천동),경기도 시흥시 신천동 707-4 ,031-310-2485,2021-06-01
시흥시,행운식당,일반음식점,경기도 시흥시 윗대야1길 2 (대야동),경기도 시흥시 대야동 100 ,031-310-2485,2021-06-01
시흥시,맵돈,일반음식점,"경기도 시흥시 중심상가3길 24, 103-104호호 (정왕동)",경기도 시흥시 정왕동 1742-6 103호-104호 ,031-310-2485,2021-06-01
시흥시,박가부대시흥정왕점,일반음식점,경기도 시흥시 중심상가3길 15-1 (정왕동),경기도 시흥시 정왕동 1737-16 ,031-310-2485,2021-06-01
시흥시,미소촌,일반음식점,"경기도 시흥시 중심상가1길 3-6 (정왕동, 104,105호)","경기도 시흥시 정왕동 1741-6 104,105호 ",031-310-2485,2021-06-01
시흥시,맛닭꼬삼미시장점,일반음식점,경기도 시흥시 수인로3381번길 14-1 (신천동),경기도 시흥시 신천동 741-14 ,031-310-2485,2021-06-01
시흥시,청기와등촌샤브,일반음식점,"경기도 시흥시 월곶해안로 163, 1,2층 (월곶동)","경기도 시흥시 월곶동 1014-8 1,2층 ",031-310-2485,2021-06-01
시흥시,청기와식당,일반음식점,경기도 시흥시 수인로3247번길 24 (은행동),경기도 시흥시 은행동 113-6 ,031-310-2485,2021-06-01
시흥시,형제식당,일반음식점,경기도 시흥시 월곶중앙로46번길 31 (월곶동),경기도 시흥시 월곶동 1000-4 ,031-310-2485,2021-06-01
시흥시,솔밭농원,일반음식점,"경기도 시흥시 범안로266번길 125, 1층 (계수동)",경기도 시흥시 계수동 414-3 ,031-310-2485,2021-06-01
시흥시,착한밥집,일반음식점,"경기도 시흥시 월곶중앙로46번길 29, 1층 일부호 (월곶동)",경기도 시흥시 월곶동 1000-5 ,031-310-2485,2021-06-01
시흥시,광릉불고기 월곶점,일반음식점,경기도 시흥시 군자로10번길 2 (월곶동),경기도 시흥시 월곶동 487-4 ,031-310-2485,2021-06-01
시흥시,옛골토성,일반음식점,"경기도 시흥시 비둘기공원1길 38-1, 1층 (대야동)",경기도 시흥시 대야동 551-6 1층 ,031-310-2485,2021-06-01
시흥시,장수촌가든,일반음식점,경기도 시흥시 하우로 51 (대야동),경기도 시흥시 대야동 16-7 ,031-310-2485,2021-06-01
시흥시,마루전,일반음식점,경기도 시흥시 신현로14번길 2 (포동),경기도 시흥시 포동 2 지하1층 ,031-310-2485,2021-06-01
시흥시,우리밥집,일반음식점,경기도 시흥시 동서로 1091-4 (조남동),경기도 시흥시 조남동 171-53 ,031-310-2485,2021-06-01
시흥시,옛고을,일반음식점,경기도 시흥시 호현로21번길 42 (신천동),경기도 시흥시 신천동 701-0 ,031-310-2485,2021-06-01
시흥시,가장맛있는족발시흥정왕점,일반음식점,"경기도 시흥시 옥구상가3길 21 (정왕동, 106,107호)","경기도 시흥시 정왕동 1858-7 106,107호 ",031-310-2485,2021-06-01
시흥시,란주짬뽕,일반음식점,경기도 시흥시 군자로 398 (거모동),경기도 시흥시 거모동 1058-7 ,031-310-2485,2021-06-01
시흥시,동아반점,일반음식점,"경기도 시흥시 정왕대로27번길 11, 103호 (정왕동)",경기도 시흥시 정왕동 1940-2 103호,031-310-2485,2021-06-01
시흥시,시흥각,일반음식점,경기도 시흥시 하중로 182 (하중동),경기도 시흥시 하중동 451-1 ,031-310-2485,2021-06-01
시흥시,커피와일드(COFFEE WILD),일반음식점,"경기도 시흥시 물왕수변로 64, 1(일부)층 (산현동)",경기도 시흥시 산현동 251-2 1층 일부 ,031-310-2485,2021-06-01
시흥시,오비베어스클럽정왕점,일반음식점,경기도 시흥시 함송로 24 (정왕동),경기도 시흥시 정왕동 1882-4 ,031-310-2485,2021-06-01
시흥시,투썸플레이스시흥호텔점,일반음식점,경기도 시흥시 평안상가4길 21 (정왕동),경기도 시흥시 정왕동 1622-6 ,031-310-2485,2021-06-01
시흥시,월동식당,일반음식점,"경기도 시흥시 월동로 43 (월곶동, 1층)",경기도 시흥시 월곶동 201-5 1층 ,031-310-2485,2021-06-01
시흥시,맥주먹는닭,일반음식점,경기도 시흥시 옥구천동로374번길 67 (정왕동),경기도 시흥시 정왕동 1843-0 주공A나상가동 102호,031-310-2485,2021-06-01
시흥시,마라도회센타,일반음식점,"경기도 시흥시 월곶해안로 169 (월곶동, 일진(빌)1,2층)","경기도 시흥시 월곶동 1014-6 일진(빌)1,2층 ",031-310-2485,2021-06-01
시흥시,호남완도회센타,일반음식점,"경기도 시흥시 월곶해안로161번길 12 (월곶동, 대림빌라1,2층)","경기도 시흥시 월곶동 1011-19 대림빌라1,2층 ",031-310-2485,2021-06-01
시흥시,팔도회센타,일반음식점,"경기도 시흥시 오이도로 215-1 (정왕동, 1,2층)","경기도 시흥시 정왕동 2031-16 1,2층 ",031-310-2485,2021-06-01
시흥시,참맛식당,일반음식점,"경기도 시흥시 호현로40번길 4-1, 1층 (대야동)",경기도 시흥시 대야동 496-3 ,031-310-2485,2021-06-01
시흥시,큰손식당,일반음식점,"경기도 시흥시 월곶해안로 187 (월곶동,나동86,87,107,108호,1015-15,나동88,109호)","경기도 시흥시 월곶동 1015-14 나동86,87,107,108호,1015-15,나동88,109호 ",031-310-2485,2021-06-01
시흥시,전라도벌교고흥소문난집,일반음식점,"경기도 시흥시 월곶해안로 199, 일부호 (월곶동)",경기도 시흥시 월곶동 1019-10 외1필지(1019-11) 일부 ,031-310-2485,2021-06-01
시흥시,충청도공주횟집,일반음식점,"경기도 시흥시 월곶중앙로 35 (월곶동,나-13)",경기도 시흥시 월곶동 1015-24 나-13 ,031-310-2485,2021-06-01
시흥시,충청도금산횟집,일반음식점,"경기도 시흥시 월곶중앙로 37 (월곶동,나동 7,8,28,29,30호)","경기도 시흥시 월곶동 1015-18 나동 7,8,28,29,30호 ",031-310-2485,2021-06-01
시흥시,처갓집양념치킨시화2점,일반음식점,"경기도 시흥시 옥구천서로373번길 9, 신호새피앙아파트(상가동) 1층 110~112호 (정왕동)",경기도 시흥시 정왕동 1867-3 신호새피앙아파트(상가동) ,031-310-2485,2021-06-01
시흥시,청호한분식,일반음식점,"경기도 시흥시 중심상가로 161 (정왕동, 그리미아(빌)102호)",경기도 시흥시 정왕동 1728-20 그리미아(빌)102호 ,031-310-2485,2021-06-01
시흥시,바다양푼이동태탕시흥매화점,일반음식점,"경기도 시흥시 매화2로 18, 1층 일부호 (매화동)",경기도 시흥시 매화동 212 ,031-310-2485,2021-06-01
시흥시,자담치킨정왕2호점,일반음식점,"경기도 시흥시 옥구천서로373번길 9, 108,109호 (정왕동, 신호아파트 상가)","경기도 시흥시 정왕동 1867-3 신호아파트 상가 108,109호 ",031-310-2485,2021-06-01
시흥시,티엠비 숯불닭바베큐,일반음식점,"경기도 시흥시 은행로 156, 1층 일부호 (은행동)",경기도 시흥시 은행동 528-5 3년의약속학원 ,031-310-2485,2021-06-01
시흥시,굽네치킨신천점,일반음식점,경기도 시흥시 신천3길 41 (신천동),경기도 시흥시 신천동 378-7 ,031-310-2485,2021-06-01
시흥시,마니커치킨 시화점,일반음식점,경기도 시흥시 중심상가로 13 (정왕동),경기도 시흥시 정왕동 1863-0 대림상가2 107호,031-310-2485,2021-06-01
시흥시,인연한정식,일반음식점,경기도 시흥시 동서로811번길 49 (물왕동),경기도 시흥시 물왕동 136 ,031-310-2485,2021-06-01
시흥시,바비큐보스치킨아주점,일반음식점,경기도 시흥시 정왕신길로 141 (정왕동),경기도 시흥시 정왕동 1394 아주@상가 105호,031-310-2485,2021-06-01
시흥시,토평한우곱창정왕점,일반음식점,"경기도 시흥시 서촌상가4길 14 (정왕동, 시화(프)105호)",경기도 시흥시 정왕동 1731-10 시화(프)105호 ,031-310-2485,2021-06-01
시흥시,오이도손칼국수,일반음식점,경기도 시흥시 오이도로 111-1 (정왕동),경기도 시흥시 정왕동 1978-6 ,031-310-2485,2021-06-01
시흥시,황태마을,일반음식점,경기도 시흥시 시청로72번길 16 (장현동),경기도 시흥시 장현동 534-1 ,031-310-2485,2021-06-01
시흥시,아빠분식,일반음식점,"경기도 시흥시 옥구상가2길 3 (정왕동, 뉴스타(프)111호)",경기도 시흥시 정왕동 1861-6 뉴스타(프)111호 ,031-310-2485,2021-06-01
시흥시,불로만숯불바베큐 정왕점,일반음식점,경기도 시흥시 함송로14번길 13-9 (정왕동),경기도 시흥시 정왕동 1884-4 ,031-310-2485,2021-06-01
시흥시,떡튀앤비어,일반음식점,경기도 시흥시 옥구천서로373번길 40 (정왕동),경기도 시흥시 정왕동 1865-0 한일a상가 103호,031-310-2485,2021-06-01
시흥시,친구사이포차,일반음식점,"경기도 시흥시 시흥대로 1083 (신천동,(구지번91-5))",경기도 시흥시 신천동 883-2 (구지번91-5) ,031-310-2485,2021-06-01
시흥시,원조황소막창곱창,일반음식점,"경기도 시흥시 옥구상가3길 21, 101호 (정왕동)",경기도 시흥시 정왕동 1858-7 101호 ,031-310-2485,2021-06-01
시흥시,마라사천,일반음식점,경기도 시흥시 군서마을로 62 (정왕동),경기도 시흥시 정왕동 1210-13 ,031-310-2485,2021-06-01
시흥시,팔각정,일반음식점,경기도 시흥시 군자로 452 (거모동),경기도 시흥시 거모동 1389-2 ,031-310-2485,2021-06-01
시흥시,고향솥단지삼겹살&화로숯불갈비,일반음식점,"경기도 시흥시 정왕천로411번길 40 (정왕동, 외1필지)",경기도 시흥시 정왕동 1187-11 외1필지 ,031-310-2485,2021-06-01
시흥시,호남짚불산꼼장어,일반음식점,"경기도 시흥시 중심상가로 320, 1층 106호 (정왕동)",경기도 시흥시 정왕동 1782-5 서울프라자106호 ,031-310-2485,2021-06-01
